Name,Platform,Year,Genre,Publisher,Region,Sales,Global_Sales
,PS2,2004,Racing,Electronic Arts,Japan,0.08,6.9
,PS2,2004,Racing,Electronic Arts,Other,1.09,6.9
,PS2,2002,Shooter,Electronic Arts,North America,2.93,6.83
,PS2,2002,Shooter,Electronic Arts,Europe,2.75,6.83
,PS2,2002,Shooter,Electronic Arts,Japan,0.17,6.83
,PS2,2002,Shooter,Electronic Arts,Other,0.99,6.83
,PS3,2011,Action,Sony Computer Entertainment,North America,2.77,6.83
,PS3,2011,Action,Sony Computer Entertainment,Europe,2.8,6.83
,PS3,2011,Action,Sony Computer Entertainment,Japan,0.19,6.83
,PS3,2011,Action,Sony Computer Entertainment,Other,1.06,6.83
,PS,1996,Platform,Sony Computer Entertainment,North America,3.23,6.82
,PS,1996,Platform,Sony Computer Entertainment,Europe,2.35,6.82
,PS,1996,Platform,Sony Computer Entertainment,Japan,0.94,6.82
,PS,1996,Platform,Sony Computer Entertainment,Other,0.3,6.82
,Wii,2010,Sports,505 Games,North America,3.5,6.81
,Wii,2010,Sports,505 Games,Europe,2.64,6.81
,Wii,2010,Sports,505 Games,Japan,0,6.81
,Wii,2010,Sports,505 Games,Other,0.67,6.81
,X360,2008,Shooter,Microsoft Game Studios,North America,4.15,6.76
,X360,2008,Shooter,Microsoft Game Studios,Europe,1.92,6.76
,X360,2008,Shooter,Microsoft Game Studios,Japan,0.06,6.76
,X360,2008,Shooter,Microsoft Game Studios,Other,0.64,6.76
,PS3,2009,Action,Sony Computer Entertainment,North America,3.27,6.73
,PS3,2009,Action,Sony Computer Entertainment,Europe,2.25,6.73
,PS3,2009,Action,Sony Computer Entertainment,Japan,0.21,6.73
,PS3,2009,Action,Sony Computer Entertainment,Other,1,6.73
,PS3,2007,Shooter,Activision,North America,3.1,6.72
,PS3,2007,Shooter,Activision,Europe,2.3,6.72
,PS3,2007,Shooter,Activision,Japan,0.28,6.72
,PS3,2007,Shooter,Activision,Other,1.04,6.72
,PS3,2011,Sports,Electronic Arts,North America,0.84,6.69
,PS3,2011,Sports,Electronic Arts,Europe,4.32,6.69
,PS3,2011,Sports,Electronic Arts,Japan,0.11,6.69
,PS3,2011,Sports,Electronic Arts,Other,1.42,6.69
,DS,2005,Misc,Nintendo,North America,1.67,6.67
,DS,2005,Misc,Nintendo,Europe,2.78,6.67
,DS,2005,Misc,Nintendo,Japan,1.6,6.67
,DS,2005,Misc,Nintendo,Other,0.62,6.67
,PS3,2010,Action,Take-Two Interactive,North America,2.79,6.6
,PS3,2010,Action,Take-Two Interactive,Europe,2.61,6.6
,PS3,2010,Action,Take-Two Interactive,Japan,0.17,6.6
,PS3,2010,Action,Take-Two Interactive,Other,1.03,6.6
,PS4,2014,Sports,Electronic Arts,North America,0.79,6.59
,PS4,2014,Sports,Electronic Arts,Europe,4.29,6.59
,PS4,2014,Sports,Electronic Arts,Japan,0.05,6.59
,PS4,2014,Sports,Electronic Arts,Other,1.47,6.59
,Wii,2010,Platform,Nintendo,North America,3.25,6.59
,Wii,2010,Platform,Nintendo,Europe,1.84,6.59
,Wii,2010,Platform,Nintendo,Japan,1.03,6.59
,Wii,2010,Platform,Nintendo,Other,0.47,6.59
,PS3,2011,Role-Playing,Bethesda Softworks,North America,2.55,6.56
,PS3,2011,Role-Playing,Bethesda Softworks,Europe,2.71,6.56
,PS3,2011,Role-Playing,Bethesda Softworks,Japan,0.25,6.56
,PS3,2011,Role-Playing,Bethesda Softworks,Other,1.05,6.56
,NES,1986,Action,Nintendo,North America,3.74,6.51
,NES,1986,Action,Nintendo,Europe,0.93,6.51
,NES,1986,Action,Nintendo,Japan,1.69,6.51
,NES,1986,Action,Nintendo,Other,0.14,6.51
,PS3,2012,Action,Ubisoft,North America,2.64,6.5
,PS3,2012,Action,Ubisoft,Europe,2.56,6.5
,PS3,2012,Action,Ubisoft,Japan,0.16,6.5
,PS3,2012,Action,Ubisoft,Other,1.14,6.5
,XB,2001,Shooter,Microsoft Game Studios,North America,4.98,6.43
,XB,2001,Shooter,Microsoft Game Studios,Europe,1.3,6.43
,XB,2001,Shooter,Microsoft Game Studios,Japan,0.08,6.43
,XB,2001,Shooter,Microsoft Game Studios,Other,0.07,6.43
,GBA,2004,Role-Playing,Nintendo,North America,2.57,6.41
,GBA,2004,Role-Playing,Nintendo,Europe,1.58,6.41
,GBA,2004,Role-Playing,Nintendo,Japan,2.06,6.41
,GBA,2004,Role-Playing,Nintendo,Other,0.21,6.41
,PS2,2002,Role-Playing,Sony Computer Entertainment,North America,3.64,6.4
,PS2,2002,Role-Playing,Sony Computer Entertainment,Europe,1.2,6.4
,PS2,2002,Role-Playing,Sony Computer Entertainment,Japan,1.49,6.4
,PS2,2002,Role-Playing,Sony Computer Entertainment,Other,0.07,6.4
,GB,2000,Role-Playing,Nintendo,North America,2.55,6.39
,GB,2000,Role-Playing,Nintendo,Europe,1.56,6.39
,GB,2000,Role-Playing,Nintendo,Japan,1.29,6.39
,GB,2000,Role-Playing,Nintendo,Other,0.99,6.39
,X360,2009,Shooter,Microsoft Game Studios,North America,4.34,6.36
,X360,2009,Shooter,Microsoft Game Studios,Europe,1.35,6.36
,X360,2009,Shooter,Microsoft Game Studios,Japan,0.06,6.36
,X360,2009,Shooter,Microsoft Game Studios,Other,0.61,6.36
,X360,2010,Action,Take-Two Interactive,North America,3.7,6.34
,X360,2010,Action,Take-Two Interactive,Europe,1.97,6.34
,X360,2010,Action,Take-Two Interactive,Japan,0.09,6.34
,X360,2010,Action,Take-Two Interactive,Other,0.57,6.34
,GC,2002,Platform,Nintendo,North America,4.01,6.31
,GC,2002,Platform,Nintendo,Europe,1.26,6.31
,GC,2002,Platform,Nintendo,Japan,0.87,6.31
,GC,2002,Platform,Nintendo,Other,0.17,6.31
,SNES,1992,Fighting,Capcom,North America,2.47,6.3
,SNES,1992,Fighting,Capcom,Europe,0.83,6.3
,SNES,1992,Fighting,Capcom,Japan,2.87,6.3
,SNES,1992,Fighting,Capcom,Other,0.12,6.3
,PC,2004,Role-Playing,Activision,North America,0.07,6.28
,PC,2004,Role-Playing,Activision,Europe,6.21,6.28
,PC,2004,Role-Playing,Activision,Japan,0,6.28
,PC,2004,Role-Playing,Activision,Other,0,6.28
,PS,1999,Action,GT Interactive,North America,3.11,6.27
,PS,1999,Action,GT Interactive,Europe,2.8,6.27
,PS,1999,Action,GT Interactive,Japan,0.02,6.27
,PS,1999,Action,GT Interactive,Other,0.33,6.27
,X360,2010,Sports,Microsoft Game Studios,North America,3.92,6.24
,X360,2010,Sports,Microsoft Game Studios,Europe,1.78,6.24
,X360,2010,Sports,Microsoft Game Studios,Japan,0.03,6.24
,X360,2010,Sports,Microsoft Game Studios,Other,0.51,6.24
,X360,2011,Shooter,Microsoft Game Studios,North America,4.05,6.24
,X360,2011,Shooter,Microsoft Game Studios,Europe,1.62,6.24
,X360,2011,Shooter,Microsoft Game Studios,Japan,0.07,6.24
,X360,2011,Shooter,Microsoft Game Studios,Other,0.49,6.24
,X360,2006,Shooter,Microsoft Game Studios,North America,3.54,6.11
,X360,2006,Shooter,Microsoft Game Studios,Europe,1.9,6.11
,X360,2006,Shooter,Microsoft Game Studios,Japan,0.07,6.11
,X360,2006,Shooter,Microsoft Game Studios,Other,0.6,6.11
,PS2,2001,Action,Konami Digital Entertainment,North America,2.45,6.05
,PS2,2001,Action,Konami Digital Entertainment,Europe,2.01,6.05
,PS2,2001,Action,Konami Digital Entertainment,Japan,0.87,6.05
,PS2,2001,Action,Konami Digital Entertainment,Other,0.72,6.05
,GEN,1992,Platform,Sega,North America,4.47,6.03
,GEN,1992,Platform,Sega,Europe,1.2,6.03
,GEN,1992,Platform,Sega,Japan,0.16,6.03
,GEN,1992,Platform,Sega,Other,0.19,6.03
,PS3,2008,Action,Konami Digital Entertainment,North America,2.63,6.03
,PS3,2008,Action,Konami Digital Entertainment,Europe,1.74,6.03
,PS3,2008,Action,Konami Digital Entertainment,Japan,0.83,6.03
,PS3,2008,Action,Konami Digital Entertainment,Other,0.83,6.03
,PS,1998,Action,Konami Digital Entertainment,North America,3.18,6.03
,PS,1998,Action,Konami Digital Entertainment,Europe,1.83,6.03
,PS,1998,Action,Konami Digital Entertainment,Japan,0.78,6.03
,PS,1998,Action,Konami Digital Entertainment,Other,0.24,6.03
,PS3,2013,Action,Sony Computer Entertainment Europe,North America,2.41,5.99
,PS3,2013,Action,Sony Computer Entertainment Europe,Europe,2.28,5.99
,PS3,2013,Action,Sony Computer Entertainment Europe,Japan,0.28,5.99
,PS3,2013,Action,Sony Computer Entertainment Europe,Other,1.01,5.99
,PS2,2006,Role-Playing,Square Enix,North America,1.88,5.95
,PS2,2006,Role-Playing,Square Enix,Europe,0,5.95
,PS2,2006,Role-Playing,Square Enix,Japan,2.33,5.95
,PS2,2006,Role-Playing,Square Enix,Other,1.74,5.95
,PS3,2008,Platform,Sony Computer Entertainment,North America,2.8,5.92
,PS3,2008,Platform,Sony Computer Entertainment,Europe,2.05,5.92
,PS3,2008,Platform,Sony Computer Entertainment,Japan,0.17,5.92
,PS3,2008,Platform,Sony Computer Entertainment,Other,0.9,5.92
,DS,2009,Role-Playing,Nintendo,North America,0.66,5.84
,DS,2009,Role-Playing,Nintendo,Europe,0.69,5.84
,DS,2009,Role-Playing,Nintendo,Japan,4.35,5.84
,DS,2009,Role-Playing,Nintendo,Other,0.15,5.84
,Wii,2007,Action,LucasArts,North America,3.66,5.83
,Wii,2007,Action,LucasArts,Europe,1.63,5.83
,Wii,2007,Action,LucasArts,Japan,0,5.83
,Wii,2007,Action,LucasArts,Other,0.53,5.83
,PS,1998,Action,Virgin Interactive,North America,1.88,5.82
,PS,1998,Action,Virgin Interactive,Europe,1.47,5.82
,PS,1998,Action,Virgin Interactive,Japan,2.02,5.82
,PS,1998,Action,Virgin Interactive,Other,0.45,5.82
,PS,1996,Fighting,Sony Computer Entertainment,North America,2.26,5.74
,PS,1996,Fighting,Sony Computer Entertainment,Europe,1.89,5.74
,PS,1996,Fighting,Sony Computer Entertainment,Japan,1.36,5.74
,PS,1996,Fighting,Sony Computer Entertainment,Other,0.23,5.74
,DS,2006,Simulation,505 Games,North America,3.13,5.72
,DS,2006,Simulation,505 Games,Europe,1.94,5.72
,DS,2006,Simulation,505 Games,Japan,0.07,5.72
,DS,2006,Simulation,505 Games,Other,0.58,5.72
,PS4,2014,Shooter,Activision,North America,2.49,5.65
,PS4,2014,Shooter,Activision,Europe,2.05,5.65
,PS4,2014,Shooter,Activision,Japan,0.16,5.65
,PS4,2014,Shooter,Activision,Other,0.96,5.65
,NES,1988,Puzzle,Nintendo,North America,2.97,5.58
,NES,1988,Puzzle,Nintendo,Europe,0.69,5.58
,NES,1988,Puzzle,Nintendo,Japan,1.81,5.58
,NES,1988,Puzzle,Nintendo,Other,0.11,5.58
,PS3,2009,Action,Ubisoft,North America,2.54,5.57
,PS3,2009,Action,Ubisoft,Europe,1.95,5.57
,PS3,2009,Action,Ubisoft,Japan,0.21,5.57
,PS3,2009,Action,Ubisoft,Other,0.87,5.57
,N64,1999,Fighting,Nintendo,North America,2.95,5.55
,N64,1999,Fighting,Nintendo,Europe,0.6,5.55
,N64,1999,Fighting,Nintendo,Japan,1.97,5.55
,N64,1999,Fighting,Nintendo,Other,0.04,5.55
,X360,2007,Adventure,Ubisoft,North America,3.28,5.55
,X360,2007,Adventure,Ubisoft,Europe,1.65,5.55
,X360,2007,Adventure,Ubisoft,Japan,0.07,5.55
,X360,2007,Adventure,Ubisoft,Other,0.55,5.55
,PS3,2011,Action,Warner Bros. Interactive Entertainment,North America,2.7,5.53
,PS3,2011,Action,Warner Bros. Interactive Entertainment,Europe,1.91,5.53
,PS3,2011,Action,Warner Bros. Interactive Entertainment,Japan,0.11,5.53
,PS3,2011,Action,Warner Bros. Interactive Entertainment,Other,0.8,5.53
,X360,2009,Racing,Microsoft Game Studios,North America,2.99,5.51
,X360,2009,Racing,Microsoft Game Studios,Europe,1.92,5.51
,X360,2009,Racing,Microsoft Game Studios,Japan,0.1,5.51
,X360,2009,Racing,Microsoft Game Studios,Other,0.51,5.51
,PSP,2008,Role-Playing,Capcom,North America,0.47,5.5
,PSP,2008,Role-Playing,Capcom,Europe,0.57,5.5
,PSP,2008,Role-Playing,Capcom,Japan,4.13,5.5
,PSP,2008,Role-Playing,Capcom,Other,0.34,5.5
,GBA,2001,Platform,Nintendo,North America,3.14,5.49
,GBA,2001,Platform,Nintendo,Europe,1.24,5.49
,GBA,2001,Platform,Nintendo,Japan,0.91,5.49
,GBA,2001,Platform,Nintendo,Other,0.2,5.49
,GBA,2001,Racing,Nintendo,North America,2.62,5.47
,GBA,2001,Racing,Nintendo,Europe,1.64,5.47
,GBA,2001,Racing,Nintendo,Japan,0.99,5.47
,GBA,2001,Racing,Nintendo,Other,0.23,5.47
,GBA,2001,Platform,Nintendo,North America,3.21,5.46
,GBA,2001,Platform,Nintendo,Europe,1.11,5.46
,GBA,2001,Platform,Nintendo,Japan,0.95,5.46
,GBA,2001,Platform,Nintendo,Other,0.2,5.46
,N64,1999,Strategy,Nintendo,North America,3.18,5.45
,N64,1999,Strategy,Nintendo,Europe,1.24,5.45
,N64,1999,Strategy,Nintendo,Japan,0.94,5.45
,N64,1999,Strategy,Nintendo,Other,0.09,5.45
,PS3,2008,Shooter,Activision,North America,2.72,5.43
,PS3,2008,Shooter,Activision,Europe,1.87,5.43
,PS3,2008,Shooter,Activision,Japan,0,5.43
,PS3,2008,Shooter,Activision,Other,0.84,5.43
,PS2,2001,Platform,Universal Interactive,North America,2.07,5.42
,PS2,2001,Platform,Universal Interactive,Europe,2.29,5.42
,PS2,2001,Platform,Universal Interactive,Japan,0.24,5.42
,PS2,2001,Platform,Universal Interactive,Other,0.82,5.42
,PS3,2014,Misc,Sony Computer Entertainment,North America,1.97,5.42
,PS3,2014,Misc,Sony Computer Entertainment,Europe,2.51,5.42
,PS3,2014,Misc,Sony Computer Entertainment,Japan,0,5.42
,PS3,2014,Misc,Sony Computer Entertainment,Other,0.94,5.42
,PS3,2009,Role-Playing,Square Enix,North America,1.74,5.36
,PS3,2009,Role-Playing,Square Enix,Europe,1.24,5.36
,PS3,2009,Role-Playing,Square Enix,Japan,1.87,5.36
,PS3,2009,Role-Playing,Square Enix,Other,0.52,5.36
,GB,1989,Puzzle,Nintendo,North America,2.18,5.34
,GB,1989,Puzzle,Nintendo,Europe,0.96,5.34
,GB,1989,Puzzle,Nintendo,Japan,2,5.34
,GB,1989,Puzzle,Nintendo,Other,0.2,5.34
,GB,1999,Misc,Nintendo,North America,3.02,5.31
,GB,1999,Misc,Nintendo,Europe,1.12,5.31
,GB,1999,Misc,Nintendo,Japan,1.01,5.31
,GB,1999,Misc,Nintendo,Other,0.16,5.31
,X360,2012,Action,Ubisoft,North America,3.13,5.3
,X360,2012,Action,Ubisoft,Europe,1.71,5.3
,X360,2012,Action,Ubisoft,Japan,0.03,5.3
,X360,2012,Action,Ubisoft,Other,0.44,5.3
,PS,2000,Role-Playing,SquareSoft,North America,1.62,5.3
,PS,2000,Role-Playing,SquareSoft,Europe,0.77,5.3
,PS,2000,Role-Playing,SquareSoft,Japan,2.78,5.3
,PS,2000,Role-Playing,SquareSoft,Other,0.14,5.3
,PS2,2003,Role-Playing,Electronic Arts,North America,1.92,5.29
,PS2,2003,Role-Playing,Electronic Arts,Europe,1.08,5.29
,PS2,2003,Role-Playing,Electronic Arts,Japan,2.11,5.29
,PS2,2003,Role-Playing,Electronic Arts,Other,0.17,5.29
,N64,1999,Platform,Nintendo,North America,3.33,5.27
,N64,1999,Platform,Nintendo,Europe,0.79,5.27
,N64,1999,Platform,Nintendo,Japan,1.09,5.27
,N64,1999,Platform,Nintendo,Other,0.06,5.27
,X360,2009,Action,Ubisoft,North America,3.1,5.27
,X360,2009,Action,Ubisoft,Europe,1.56,5.27
,X360,2009,Action,Ubisoft,Japan,0.08,5.27
,X360,2009,Action,Ubisoft,Other,0.51,5.27
,DS,2007,Puzzle,Nintendo,North America,1.22,5.26
,DS,2007,Puzzle,Nintendo,Europe,2.48,5.26
,DS,2007,Puzzle,Nintendo,Japan,1.03,5.26
,DS,2007,Puzzle,Nintendo,Other,0.52,5.26
,PS,1997,Action,Eidos Interactive,North America,2.3,5.24
,PS,1997,Action,Eidos Interactive,Europe,2.46,5.24
,PS,1997,Action,Eidos Interactive,Japan,0.2,5.24
,PS,1997,Action,Eidos Interactive,Other,0.28,5.24
,PS2,N/A,Sports,Electronic Arts,North America,4.26,5.23
,PS2,N/A,Sports,Electronic Arts,Europe,0.26,5.23
,PS2,N/A,Sports,Electronic Arts,Japan,0.01,5.23
,PS2,N/A,Sports,Electronic Arts,Other,0.71,5.23
,PS2,2004,Role-Playing,Square Enix,North America,0.65,5.21
,PS2,2004,Role-Playing,Square Enix,Europe,0.75,5.21
,PS2,2004,Role-Playing,Square Enix,Japan,3.61,5.21
,PS2,2004,Role-Playing,Square Enix,Other,0.2,5.21
,PC,2012,Role-Playing,Activision,North America,2.43,5.2
,PC,2012,Role-Playing,Activision,Europe,2.15,5.2
,PC,2012,Role-Playing,Activision,Japan,0,5.2
,PC,2012,Role-Playing,Activision,Other,0.62,5.2
,GBA,2003,Platform,Nintendo,North America,2.93,5.2
,GBA,2003,Platform,Nintendo,Europe,1.25,5.2
,GBA,2003,Platform,Nintendo,Japan,0.83,5.2
,GBA,2003,Platform,Nintendo,Other,0.2,5.2
,WiiU,2012,Platform,Nintendo,North America,2.32,5.19
,WiiU,2012,Platform,Nintendo,Europe,1.3,5.19
,WiiU,2012,Platform,Nintendo,Japan,1.27,5.19
,WiiU,2012,Platform,Nintendo,Other,0.31,5.19
,GB,1994,Platform,Nintendo,North America,2.49,5.19
,GB,1994,Platform,Nintendo,Europe,0.98,5.19
,GB,1994,Platform,Nintendo,Japan,1.57,5.19
,GB,1994,Platform,Nintendo,Other,0.15,5.19
,X360,2012,Action,Electronic Arts,North America,1.08,5.18
,X360,2012,Action,Electronic Arts,Europe,3.48,5.18
,X360,2012,Action,Electronic Arts,Japan,0.03,5.18
,X360,2012,Action,Electronic Arts,Other,0.58,5.18
,DS,2007,Action,Nintendo,North America,1.9,5.17
,DS,2007,Action,Nintendo,Europe,1.83,5.17
,DS,2007,Action,Nintendo,Japan,0.95,5.17
,DS,2007,Action,Nintendo,Other,0.49,5.17
,SNES,1995,Platform,Nintendo,North America,2.1,5.15
,SNES,1995,Platform,Nintendo,Europe,0.74,5.15
,SNES,1995,Platform,Nintendo,Japan,2.2,5.15
,SNES,1995,Platform,Nintendo,Other,0.11,5.15
,3DS,2013,Simulation,Nintendo,North America,0.96,5.15
,3DS,2013,Simulation,Nintendo,Europe,2.02,5.15
,3DS,2013,Simulation,Nintendo,Japan,1.89,5.15
,3DS,2013,Simulation,Nintendo,Other,0.28,5.15
,DS,2008,Sports,Sega,North America,1.64,5.14
,DS,2008,Sports,Sega,Europe,2.48,5.14
,DS,2008,Sports,Sega,Japan,0.44,5.14
,DS,2008,Sports,Sega,Other,0.58,5.14
,PS2,2003,Shooter,Electronic Arts,North America,1.98,5.13
,PS2,2003,Shooter,Electronic Arts,Europe,2.23,5.13
,PS2,2003,Shooter,Electronic Arts,Japan,0.13,5.13
,PS2,2003,Shooter,Electronic Arts,Other,0.8,5.13
,GB,1992,Platform,Nintendo,North America,2.71,5.13
,GB,1992,Platform,Nintendo,Europe,0.61,5.13
,GB,1992,Platform,Nintendo,Japan,1.7,5.13
,GB,1992,Platform,Nintendo,Other,0.11,5.13
,X360,2010,Role-Playing,Microsoft Game Studios,North America,3.59,5.13
,X360,2010,Role-Playing,Microsoft Game Studios,Europe,1.11,5.13
,X360,2010,Role-Playing,Microsoft Game Studios,Japan,0.05,5.13
,X360,2010,Role-Playing,Microsoft Game Studios,Other,0.38,5.13
,XOne,2014,Shooter,Activision,North America,3.21,5.13
,XOne,2014,Shooter,Activision,Europe,1.53,5.13
,XOne,2014,Shooter,Activision,Japan,0.01,5.13
,XOne,2014,Shooter,Activision,Other,0.38,5.13
,PC,1996,Simulation,Microsoft Game Studios,North America,3.22,5.12
,PC,1996,Simulation,Microsoft Game Studios,Europe,1.69,5.12
,PC,1996,Simulation,Microsoft Game Studios,Japan,0,5.12
,PC,1996,Simulation,Microsoft Game Studios,Other,0.2,5.12
,PS2,2006,Misc,RedOctane,North America,3.81,5.12
,PS2,2006,Misc,RedOctane,Europe,0.63,5.12
,PS2,2006,Misc,RedOctane,Japan,0,5.12
,PS2,2006,Misc,RedOctane,Other,0.68,5.12
,PS3,2009,Action,Capcom,North America,1.96,5.11
,PS3,2009,Action,Capcom,Europe,1.43,5.11
,PS3,2009,Action,Capcom,Japan,1.08,5.11
,PS3,2009,Action,Capcom,Other,0.65,5.11
,XOne,2014,Action,Take-Two Interactive,North America,2.66,5.08
,XOne,2014,Action,Take-Two Interactive,Europe,2.01,5.08
,XOne,2014,Action,Take-Two Interactive,Japan,0,5.08
,XOne,2014,Action,Take-Two Interactive,Other,0.41,5.08
,PSP,2006,Action,Take-Two Interactive,North America,1.7,5.08
,PSP,2006,Action,Take-Two Interactive,Europe,2.02,5.08
,PSP,2006,Action,Take-Two Interactive,Japan,0.16,5.08
,PSP,2006,Action,Take-Two Interactive,Other,1.21,5.08
,PS3,2010,Sports,Electronic Arts,North America,0.6,5.08
,PS3,2010,Sports,Electronic Arts,Europe,3.29,5.08
,PS3,2010,Sports,Electronic Arts,Japan,0.06,5.08
,PS3,2010,Sports,Electronic Arts,Other,1.13,5.08
,GB,1999,Platform,Nintendo,North America,3.4,5.07
,GB,1999,Platform,Nintendo,Europe,1.3,5.07
,GB,1999,Platform,Nintendo,Japan,0.15,5.07
,GB,1999,Platform,Nintendo,Other,0.22,5.07
,PS,1996,Action,Virgin Interactive,North America,2.05,5.05
,PS,1996,Action,Virgin Interactive,Europe,1.16,5.05
,PS,1996,Action,Virgin Interactive,Japan,1.11,5.05
,PS,1996,Action,Virgin Interactive,Other,0.73,5.05
,PS,1999,Sports,Activision,North America,3.42,5.02
,PS,1999,Sports,Activision,Europe,1.38,5.02
,PS,1999,Sports,Activision,Japan,0.02,5.02
,PS,1999,Sports,Activision,Other,0.2,5.02
,WiiU,2014,Fighting,Nintendo,North America,2.59,5.02
,WiiU,2014,Fighting,Nintendo,Europe,1.06,5.02
,WiiU,2014,Fighting,Nintendo,Japan,0.8,5.02
,WiiU,2014,Fighting,Nintendo,Other,0.57,5.02
,PS,1999,Strategy,Eidos Interactive,North America,2.79,5.01
,PS,1999,Strategy,Eidos Interactive,Europe,1.89,5.01
,PS,1999,Strategy,Eidos Interactive,Japan,0,5.01
,PS,1999,Strategy,Eidos Interactive,Other,0.33,5.01
,PS,1998,Platform,Sony Computer Entertainment,North America,3.36,5
,PS,1998,Platform,Sony Computer Entertainment,Europe,1.36,5
,PS,1998,Platform,Sony Computer Entertainment,Japan,0.07,5
,PS,1998,Platform,Sony Computer Entertainment,Other,0.21,5
,Wii,2007,Shooter,Nintendo,North America,3.06,5
,Wii,2007,Shooter,Nintendo,Europe,1.18,5
,Wii,2007,Shooter,Nintendo,Japan,0.29,5
,Wii,2007,Shooter,Nintendo,Other,0.46,5
,PS2,2007,Misc,Activision,North America,3.49,4.98
,PS2,2007,Misc,Activision,Europe,0.01,4.98
,PS2,2007,Misc,Activision,Japan,0.01,4.98
,PS2,2007,Misc,Activision,Other,1.48,4.98
,X360,2008,Role-Playing,Bethesda Softworks,North America,3.39,4.96
,X360,2008,Role-Playing,Bethesda Softworks,Europe,1.03,4.96
,X360,2008,Role-Playing,Bethesda Softworks,Japan,0.09,4.96
,X360,2008,Role-Playing,Bethesda Softworks,Other,0.44,4.96
,DS,2007,Role-Playing,Nintendo,North America,1.85,4.96
,DS,2007,Role-Playing,Nintendo,Europe,1.2,4.96
,DS,2007,Role-Playing,Nintendo,Japan,1.54,4.96
,DS,2007,Role-Playing,Nintendo,Other,0.37,4.96
,PS3,2007,Action,Sony Computer Entertainment,North America,2.31,4.94
,PS3,2007,Action,Sony Computer Entertainment,Europe,1.73,4.94
,PS3,2007,Action,Sony Computer Entertainment,Japan,0.12,4.94
,PS3,2007,Action,Sony Computer Entertainment,Other,0.78,4.94
,PS2,2005,Sports,Electronic Arts,North America,3.98,4.91
,PS2,2005,Sports,Electronic Arts,Europe,0.26,4.91
,PS2,2005,Sports,Electronic Arts,Japan,0.01,4.91
,PS2,2005,Sports,Electronic Arts,Other,0.66,4.91
,DS,2007,Action,LucasArts,North America,2.89,4.9
,DS,2007,Action,LucasArts,Europe,1.54,4.9
,DS,2007,Action,LucasArts,Japan,0,4.9
,DS,2007,Action,LucasArts,Other,0.46,4.9
,N64,1997,Racing,Nintendo,North America,2.91,4.88
,N64,1997,Racing,Nintendo,Europe,0.99,4.88
,N64,1997,Racing,Nintendo,Japan,0.89,4.88
,N64,1997,Racing,Nintendo,Other,0.1,4.88
,PSP,2010,Role-Playing,Capcom,North America,0,4.87
,PSP,2010,Role-Playing,Capcom,Europe,0,4.87
,PSP,2010,Role-Playing,Capcom,Japan,4.87,4.87
,PSP,2010,Role-Playing,Capcom,Other,0,4.87
,NES,1990,Puzzle,Nintendo,North America,2.62,4.85
,NES,1990,Puzzle,Nintendo,Europe,0.6,4.85
,NES,1990,Puzzle,Nintendo,Japan,1.52,4.85
,NES,1990,Puzzle,Nintendo,Other,0.1,4.85
,PS3,2010,Action,Sony Computer Entertainment,North America,2.74,4.84
,PS3,2010,Action,Sony Computer Entertainment,Europe,1.36,4.84
,PS3,2010,Action,Sony Computer Entertainment,Japan,0.12,4.84
,PS3,2010,Action,Sony Computer Entertainment,Other,0.63,4.84
,PC,2010,Strategy,Activision,North America,2.56,4.83
,PC,2010,Strategy,Activision,Europe,1.68,4.83
,PC,2010,Strategy,Activision,Japan,0,4.83
,PC,2010,Strategy,Activision,Other,0.59,4.83
,PS3,2007,Adventure,Ubisoft,North America,1.91,4.83
,PS3,2007,Adventure,Ubisoft,Europe,2,4.83
,PS3,2007,Adventure,Ubisoft,Japan,0.09,4.83
,PS3,2007,Adventure,Ubisoft,Other,0.83,4.83
,PS3,2014,Sports,Electronic Arts,North America,0.57,4.82
,PS3,2014,Sports,Electronic Arts,Europe,3.14,4.82
,PS3,2014,Sports,Electronic Arts,Japan,0.04,4.82
,PS3,2014,Sports,Electronic Arts,Other,1.07,4.82
,PS,1999,Racing,Sony Computer Entertainment,North America,2.57,4.79
,PS,1999,Racing,Sony Computer Entertainment,Europe,1.57,4.79
,PS,1999,Racing,Sony Computer Entertainment,Japan,0.44,4.79
,PS,1999,Racing,Sony Computer Entertainment,Other,0.21,4.79
,PS4,2016,Sports,Electronic Arts,North America,0.28,4.77
,PS4,2016,Sports,Electronic Arts,Europe,3.75,4.77
